url,title,content
https://assistance.free.fr/articles/utiliser-ok-freebox-599,Utiliser Ok Freebox,"Pour utiliser  Ok Freebox , vous devez prononcer le mot clé « Ok Freebox » suivi de votre demande, en vous adressant au Freebox Player.  Votre requête sera alors automatiquement transférée à Free qui la traitera.  Quelques exemples de commandes à prononcer après «  Ok Freebox  » :    Gestion des chaines et de la télévision ""Allume la télé"" “Éteins la télé” “Zappe sur TF1” “Passe sur M6” “Va sur France Info” ""Je veux regarder France 5"" “Va sur la chaîne suivante/précédente” ""Affiche le programme télé"" “Recherche des films avec Jean Dujardin”    Timeshifting et enregistrements ""Mets sur pause""  “Lecture”  “Reprends la lecture” ""Retourne au direct"" “Enregistre Plus belle la vie”  ""Enregistre France 2 à 20h pendant 1h""   Audio et flux TV ""Mute"" “Coupe le son”  ""Remets le son""  “Baisse le son - Monte le son” “Passe en anglais”  ""Mets en version originale""  “Active les sous-titres” ""Mets les sous-titres"" “Enlève les sous-titres”  / “Retire les sous-titres”  ""Passe en qualité HD"" “Passe en qualité bas débit” ""Passe sur le flux TNT""   Multimédia et radio “Pause” ""Play"" “Stop”  “Suivant” “Précédent”  “Quelle est cette chanson / cette musique ?”  ""Lance Netflix""  “Lance le Replay"" ""Démarre Canal Play""  “Mets France Inter”  ""Mets de la musique""  “Mets du jazz”   Divers “Quelle heure est-il ?"" “Quelle heure est-il à Taïwan ?"" “Quel temps fait-il à Lille ?” “Raconte-moi une blague”     Pour modifier vos préférences liées aux assistants vocaux ou pour les désactiver rendez-vous à la rubrique  Réglages  puis  Assistants vocaux  de la page d’accueil de votre  Freebox TV , à l'aide de votre  télécommande  Freebox.  Vous pouvez aussi  désactiver les assistants vocaux en utilisant le bouton physique  situé sur le dessus du Freebox Player. Une fois enclenché, les micros intégrés seront coupés."
https://assistance.free.fr/articles/la-facturation-hors-forfait-liee-a-lutilisation-des-services-internet-data-a-linternational-954,La facturation hors-forfait liée à l'utilisation des services Internet (DATA) à l'international,"L'offre  DATA  (données Internet) est accessible à l'étranger pour le Forfait Free.  Les tarifs de connexion sont disponibles sur la  brochure tarifaire  à partir de la page 25 ( SMS / MMS et Internet depuis l'étranger ), colonne  Data depuis l'étranger - Tarif au Mo .  Afin de vous prémunir d'une facturation de ces communications de données et si vous ne souhaitez pas utiliser le service, nous vous conseillons de désactiver les données mobiles sur votre téléphone.  "
https://assistance.free.fr/articles/lutilisation-de-vos-requetes-a-ok-freebox-603,L’utilisation de vos requêtes à Ok Freebox,"Vos requêtes sont utilisées afin de répondre à votre demande.  Elles permettent également à “ Ok Freebox ” d'évoluer afin de rendre ses réponses plus pertinentes, plus rapides et plus efficaces.  Certains mots de vos requêtes peuvent être sauvegardés afin d'améliorer leur compréhension par “ Ok Freebox ”.  Ces informations ne sont cependant plus reliées à votre compte.  Nous ne vendons pas vos informations personnelles.  Nous pouvons être amenés à partager des informations avec des tiers dans des situations bien précises, telles que décrites dans  la Politique de Confidentialité de Free ."
https://assistance.free.fr/articles/les-usages-qui-peuvent-entrainer-une-facturation-hors-forfait-934,Les usages qui peuvent entrainer une facturation hors-forfait,"Certains services liés à l'utilisation de votre forfait téléphonique peuvent être soumis à des conditions et/ou tarifications particulières.  Ils peuvent alors entrainer une facturation hors-forfait.  Les principales causes de hors-forfait sont :  L'envoi de  SMS + ou  MMS+ L'émission ou la réception d' appels à l'étranger L'émission ou la réception de  SMS/MMS à l'étranger L'utilisation des services  Internet  (DATA)  à l'étranger Les  numéros spéciaux De façon générale, toutes les consommations susceptibles d'être facturées en dehors de votre forfait sont décrites dans la  brochure tarifaire ."
https://assistance.free.fr/articles/service-replay-quest-ce-que-cest--1035,Service Replay : qu'est-ce que c'est ?,"Le service  Replay  est une plateforme de  rediffusion de contenus télévisés , permettant de voir ou de revoir les programmes de nombreuses chaînes dans les 7 jours qui suivent leur diffusion."
https://assistance.free.fr/articles/service-replay-quest-ce-que-cest--1036,Service Replay : qu'est-ce que c'est ?,"Le service  Replay  est une plateforme de  rediffusion de contenus télévisés , permettant de voir ou de revoir les programmes de nombreuses chaînes dans les 7 jours qui suivent leur diffusion."
https://assistance.free.fr/articles/mes-communications-en-france-et-a-linternational-991,Mes communications en France et à l'international,"Vous souhaitez appeler ou envoyer des SMS à un destinataire :   De la France Métropolitaine D'une destination incluse Europe/DOM D'une destination incluse Hors Europe et DOM D'une destination non incluse Vers la France Métropolitaine Non Facturé Non Facturé Non Facturé Facturé Vers une destination incluse Europe/DOM Non Facturé Non Facturé Facturé Facturé Vers une destination incluse Hors Europe et DOM Non Facturé Facturé Facturé Facturé Vers une destination non incluse Facturé Facturé Facturé Facturé (si la communication est facturée, référez-vous à la  brochure tarifaire  pour connaître le tarif en vigueur)  Exemples : un appel depuis l'Italie vers les États-Unis sera facturé un appel depuis le Portugal vers l'Italie ne sera pas facturé"
https://assistance.free.fr/articles/limiter-lacces-internet-sur-certaines-plages-horaires-861,Limiter l'accès Internet sur certaines plages horaires,"La Freebox vous permet de définir des tranches horaires de restriction d'accès à Internet pour des ordinateurs ou périphériques connectés dans votre logement.  Cette fonctionnalité peut s'avérer utile si vous souhaitez limiter l'accès à Internet sur un ordinateur utilisé par vos enfants, par exemple. Pour cela : Créez des Profils  et associez-y les équipements concernés. Paramétrez les  périodes durant lesquelles les accès sont bloqués . Accédez à l'interface de contrôle parental : sur l'application  Freebox Connect .   depuis  Freebox OS ."
https://assistance.free.fr/articles/le-volume-de-data-inclus-dans-ma-serie-free-927,Le volume de DATA inclus dans ma Série Free,"La Série Free est une offre qui évolue  régulièrement .  Le volume de DATA inclus *  dans votre abonnement dépend de la date à laquelle vous y avez souscrit. * Au-delà du volume alloué par mois, le débit est réduit.  Vous pouvez retrouver cette information :  En vous connectant à votre  Espace Abonné Mobile , vous trouverez le détail de vos consommations en cliquant sur  Conso & Factures . Dans la rubrique  Mon compte , cliquez sur  Mes conditions générales d'abonnement  et choisissez votre  Brochure tarifaire . En faisant le  555  depuis votre téléphone afin de recevoir un SMS de suivi de consommation."
https://assistance.free.fr/articles/alexa-quest-ce-que-cest--592,Alexa : qu'est-ce que c'est ?,"Votre Freebox Player Delta est dotée d'un système de commande vocale  Alexa  (conçu par Amazon). Elle est équipée de micros, lui permettant de reconnaître votre voix et d'interpréter vos commandes."
https://assistance.free.fr/articles/regulariser-ma-situation-en-cas-de-suspension-de-mon-abonnement-freebox-285,Régulariser ma situation en cas de suspension de mon abonnement Freebox,"Votre compte est statué en impayé, votre téléphone Freebox est alors indisponible et toute navigation sur Internet vous conduira systématiquement vers une page Free spécifique.  Pour régulariser votre situation : Lancez votre navigateur Internet et rendez-vous sur n'importe quelle page. Une page Free indiquant que votre connexion a été restreinte s'affiche et vous demande vos identifiants Freebox. Après les avoir saisis, un résumé de votre facture impayée apparaît. Cliquez sur le(s) lien(s) correspondant à la ou les facture(s) à régler. Vous accédez alors à une page de paiement sécurisé. Une fois le règlement effectué, un message de confirmation apparaît. Vous pouvez redémarrer votre Freebox afin de retrouver l'accès à tous les services. Dans certains cas (une seule facture impayée, inférieure à 60 euros), vous pouvez réactiver l'accès à Internet de façon temporaire sans régler votre facture immédiatement, via le lien  Accès provisoire . Un rappel concernant la facture restant impayée sera affiché sur votre Espace Abonné. Il vous permettra d'accéder rapidement au paiement de celle-ci afin de lever la suspension et de retrouver le plein accès.  Restez vigilant quant aux interfaces utilisant les couleurs de Free vous demandant un règlement bancaire. Ce sont des sites de Phishing qui ont pour but de subtiliser certaines de vos informations.  "
https://assistance.free.fr/articles/service-replay-quest-ce-que-cest--1037,Service Replay : qu'est-ce que c'est ?,"Le service  Replay  est une plateforme de  rediffusion de contenus télévisés , permettant de voir ou de revoir les programmes de nombreuses chaînes dans les 7 jours qui suivent leur diffusion."
https://assistance.free.fr/articles/modifier-le-reglage-du-ping-358,Modifier le réglage du ping,"Étape 1 Connectez-vous à votre  Espace Abonné  à l'aide de votre identifiant et du mot de passe associé. Étape 2 Dans l'onglet  Ma Freebox , cliquez sur le lien  Réglage du ping .  Différents modes   sont disponibles : Standard  : permet une latence de ligne de l'ordre de 30 ms, avec un niveau de sécurité permettant de prévenir les pertes de paquets pouvant entraîner des sauts d'image sur la télévision. Ce mode permet aux meilleures lignes d'atteindre le débit descendant de 28 Mbps.   Fastpath  : permet d'obtenir le temps de latence minimum, mais aucune correction d'erreur. Ce mode est réservé aux utilisateurs bénéficiant de conditions de ligne optimales.   PATATE  : permet aux Freebox d'obtenir une synchronisation sans bridage et sans seuil minimum sur le bruit. Ce mode peut cependant entraîner des erreurs et des pertes de paquets.   Sérénité  : permet à la ligne dégroupée d'obtenir une réduction maximale des erreurs liées aux échanges de paquets. Ce mode est pratique notamment pour stabiliser le flux de la télévision Freebox lorsqu'elle présente des dysfonctionnements. En cas de dysfonctionnement consécutif à une modification du réglage, il est nécessaire de repasser en mode  Standard ."
https://assistance.free.fr/articles/videos-a-la-demande-vod-quest-ce-que-cest--1038,Vidéos à la demande (VOD) : qu'est-ce que c'est ?,"Grâce à votre Freebox, vous avez la possibilité d'accéder depuis votre TV à  plusieurs catalogues de VOD  ( Video on Demand  = vidéo à la demande).  Ils vous permettent la visualisation instantanée d'une large sélection de films, séries, documentaires, etc. Certains portails VOD proposent également un abonnement mensuel.  Pour acheter une vidéo à la demande, vous devez connaître votre  code d'achat  Freebox TV.  Le montant des contenus achetés est automatiquement reporté sur la prochaine facture Freebox.  "
https://assistance.free.fr/articles/dissocier-mon-telephone-sans-fil-de-ma-freebox-dect-545,Dissocier mon téléphone sans fil de ma Freebox (DECT),"Depuis l'interface Freebox OS : Rendez-vous sur  Freebox OS . Identifiez-vous puis allez dans les  Paramètres de la Freebox . Sélectionnez l'onglet  Mode avancé  puis sur  DECT  (à la ligne  Téléphonie ). Cliquez sur l'onglet  Combinés Associés  et la liste des combinés DECT appairés s'affiche. Vous pouvez choisir le combiné que vous souhaitez dissocier ou cliquer sur le bouton  Supprimer toutes les associations .  Généralement, il est aussi possible d'effectuer la dissociation depuis les réglages du combiné DECT lui-même."
